Id,Condition,Sex,Centroid.Size,Log.Centroid.Size,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,Raw_X1,Raw_Y1,Raw_X2,Raw_Y2,Raw_X3,Raw_Y3,Raw_X4,Raw_Y4,Raw_X5,Raw_Y5,Raw_X6,Raw_Y6,Raw_X7,Raw_Y7,Raw_X8,Raw_Y8,Raw_X9,Raw_Y9,Raw_X10,Raw_Y10,Raw_X11,Raw_Y11,Raw_X12,Raw_Y12,Raw_X13,Raw_Y13,Raw_X14,Raw_Y14,Raw_X15,Raw_Y15
H_107M-WING,hypoxia,M,1.807378712,0.5918775699,-0.2477569738,0.0688027303,-0.2428131841,0.02275969192,-0.2687516647,-0.01086167706,-0.2067862134,-0.05849820799,-0.1943711077,-0.03949926226,-0.1633450201,0.02454031179,-0.1261879294,0.08828073731,-0.06517395995,0.01966174527,-0.06420715345,-0.00432588078,0.07137702183,-0.02253447236,0.05949391887,-0.07938212727,0.311965248,0.1539465829,0.4933735425,0.04975612496,0.4564176277,-0.03675882208,0.1867658477,-0.1758874747,0.84237,0.99975,0.80496,1.07457,0.73272,1.10037,0.78045,1.23325,0.81786,1.21648,0.92751,1.1494,1.04619,1.08876,1.07199,1.2526,1.05006,1.29001,1.23841,1.44997,1.16488,1.52479,1.77634,1.41643,1.95049,1.75183,1.80988,1.84729,1.26421,1.79569
H_114M-WING,hypoxia,M,1.846926973,0.6135231625,-0.2448994035,0.07040822538,-0.2403767059,0.02835373463,-0.2619909266,-0.008002277727,-0.2077144497,-0.05810018795,-0.1964153102,-0.04173719146,-0.1603092124,0.02649488164,-0.1307626969,0.09416401167,-0.06723088107,0.0178085973,-0.06832299623,-0.003992223032,0.0700486866,-0.03107649128,0.06550487629,-0.08781492839,0.3059639401,0.1620376553,0.4857902446,0.04725665263,0.4619937665,-0.03269901627,0.1887210685,-0.1831014425,0.83721,1.03587,0.90429,0.99588,0.93396,0.92364,1.06812,0.94815,1.05651,0.98298,0.99588,1.11198,0.9288,1.23067,1.11198,1.2397,1.14294,1.2139,1.33645,1.38805,1.41514,1.31839,1.31323,1.95049,1.68217,2.08852,1.77376,1.96468,1.69249,1.3945
H_083M-WING,hypoxia,M,1.850663983,0.6155444847,-0.2524946923,0.07620602395,-0.2399328335,0.03045202402,-0.2513077132,-0.006359578304,-0.2085700437,-0.05727019908,-0.1938334786,-0.03904113934,-0.1626228516,0.0324515594,-0.1433571286,0.09725218612,-0.06168103924,0.0211191829,-0.06126841124,-0.008316835047,0.0824668262,-0.03739687359,0.06419701362,-0.0976207579,0.2936307421,0.1685903537,0.4812004333,0.05358038329,0.4589622115,-0.03864498622,0.1946109653,-0.1950013439,0.71337,1.14165,0.71466,1.22938,0.67725,1.29001,0.73014,1.40095,0.76497,1.37515,0.85398,1.26163,0.91848,1.15456,1.02942,1.32871,1.01652,1.3816,1.26034,1.50028,1.19971,1.59961,1.73377,1.22938,2.01628,1.52221,1.93372,1.67701,1.38805,1.83439
H_030M-WING,hypoxia,M,1.852161459,0.6163533135,-0.2517694065,0.06879279138,-0.240165854,0.02541831623,-0.2627872204,-0.009978805578,-0.2057152511,-0.05764212669,-0.191918616,-0.04120243038,-0.1560207965,0.02964549726,-0.1266855007,0.0967863837,-0.06695992205,0.02044652011,-0.07053189981,-0.006640210239,0.07079061392,-0.0313889918,0.06019151043,-0.09084183946,0.3107932662,0.1617420234,0.4846668394,0.05020706779,0.46241698,-0.03223782321,0.183695257,-0.1831063725,0.74691,1.18681,0.80238,1.12488,0.79464,1.04748,0.9288,1.01652,0.93783,1.05522,0.93783,1.20229,0.93009,1.33774,1.09263,1.26163,1.1094,1.2139,1.36354,1.2913,1.39579,1.18423,1.59832,1.81117,1.97887,1.77247,2.01112,1.61767,1.67701,1.1352
H_127M-WING,hypoxia,M,1.856845653,0.6188791626,-0.2431949089,0.07070837591,-0.239900953,0.02572620983,-0.2581411578,-0.009510095214,-0.2055991644,-0.05694752089,-0.1953247024,-0.04099417153,-0.1578119566,0.02671782896,-0.1209303053,0.09471730709,-0.07126070926,0.0173044429,-0.07254869722,-0.005768638505,0.06504749351,-0.03218752301,0.0551281982,-0.08950529509,0.3083693712,0.1682223316,0.4867633728,0.05160687156,0.4673367988,-0.0334492195,0.1820673203,-0.1866409041,1.4332,0.86559,1.50673,0.90558,1.58026,0.90171,1.62025,1.02684,1.58542,1.032,1.44223,1.04361,1.29904,1.05393,1.39192,1.19713,1.43191,1.21261,1.37128,1.46545,1.47577,1.49254,0.84624,1.72345,0.90687,2.11432,1.06554,2.14657,1.54285,1.7815
H_084M-WING,hypoxia,M,1.859430869,0.6202704566,-0.2474362571,0.06740981124,-0.2384240295,0.02332645383,-0.2590119183,-0.00733588423,-0.2082128958,-0.05819914484,-0.1938428457,-0.04135747675,-0.1642276891,0.02725655451,-0.1307790444,0.09812294408,-0.06610577145,0.02209712581,-0.06951476693,-0.006155092065,0.07692809363,-0.03096584901,0.06686417628,-0.09050516328,0.3142420349,0.1736157053,0.480830809,0.04630873746,0.456283937,-0.03566956024,0.1824061675,-0.1879491618,1.22164,0.88881,1.30033,0.91719,1.36225,0.88752,1.44223,0.99459,1.4074,1.01652,1.27324,1.05264,1.13391,1.09521,1.25647,1.23454,1.30936,1.23583,1.31581,1.51189,1.42804,1.50931,0.87591,1.89373,1.06554,2.23429,1.22293,2.21107,1.57639,1.74796
H_113M-WING,hypoxia,M,1.871232242,0.6265971666,-0.2504548166,0.07399215347,-0.2408923435,0.02565043495,-0.2638381368,-0.009621145098,-0.2046385826,-0.06061169667,-0.1894714116,-0.04162996075,-0.1571770773,0.02930078589,-0.131235905,0.1017783441,-0.06746856932,0.02431217277,-0.06993274832,-0.004268867573,0.07974412494,-0.03304826657,0.07428761931,-0.0988373231,0.3000471324,0.1739704799,0.4790046023,0.04783309457,0.46108418,-0.03781898219,0.180941932,-0.1910012237,1.47835,0.85785,1.54543,0.92106,1.62412,0.91977,1.64605,1.06425,1.6009,1.06941,1.45642,1.05006,1.31581,1.0191,1.37515,1.19713,1.42288,1.22164,1.31968,1.48738,1.42933,1.54414,0.77271,1.63057,0.79464,2.0395,0.94815,2.09626,1.46932,1.80472
H_106M-WING,hypoxia,M,1.872786586,0.6274274746,-0.2455815544,0.0732818372,-0.2402725911,0.02484617933,-0.2604340973,-0.008027469885,-0.2072265131,-0.05697648932,-0.1949401808,-0.0404985664,-0.1593800882,0.02666601796,-0.131228748,0.09304827196,-0.06508979435,0.01991000979,-0.0670705443,-0.006815336656,0.07350359434,-0.03154790733,0.05965433199,-0.09142417304,0.3098579082,0.1648157076,0.4823194594,0.05102580742,0.4649062646,-0.03151473777,0.1809825529,-0.1867891509,1.81891,1.81246,1.7428,1.86277,1.71958,1.93114,1.58542,1.91308,1.59445,1.87567,1.64863,1.74409,1.71055,1.62412,1.52608,1.61638,1.48996,1.65121,1.28614,1.47835,1.21648,1.56994,1.28614,0.903,0.9159,0.79077,0.81786,0.91461,0.93396,1.50931
H_003M-WING,hypoxia,M,1.88112992,0.6318726175,-0.2556088874,0.07513205934,-0.2451103785,0.02672273116,-0.2594002718,-0.008230603557,-0.2069280361,-0.06436634717,-0.1926316599,-0.04349161453,-0.1605181758,0.03066003655,-0.1371880069,0.1031722587,-0.0650746515,0.02501403676,-0.06227573455,-0.00711932902,0.0912192363,-0.03269051272,0.07398201916,-0.09763919965,0.3063966012,0.1721652322,0.4749415891,0.04609606251,0.4521650884,-0.03905224762,0.1860312684,-0.1863725629,0.82431,0.99201,0.90429,0.94428,0.93396,0.87978,1.07844,0.87978,1.06812,0.92622,1.00749,1.06554,0.93783,1.19068,1.13778,1.18939,1.18552,1.15198,1.41772,1.33,1.4848,1.22293,1.41256,1.88857,1.80214,1.95823,1.88986,1.81762,1.75054,1.26292
H_119M-WING,hypoxia,M,1.905797226,0.6449004123,-0.2463228056,0.0726283536,-0.2395865868,0.02726267333,-0.2578587059,-0.008024941002,-0.2068426963,-0.05809604735,-0.1961097839,-0.04132157074,-0.1617465224,0.02657561014,-0.1292884542,0.09465483499,-0.07023974894,0.01785028841,-0.07198944101,-0.005547744107,0.07561323103,-0.03115541056,0.06884492055,-0.09206603687,0.3092439198,0.1697102584,0.4808647563,0.04803562254,0.4618626966,-0.03527202213,0.1835552207,-0.1852338686,0.94686,0.90816,0.90171,0.98298,0.83205,1.01265,0.84624,1.14811,0.88236,1.13649,1.01523,1.07844,1.14552,1.01781,1.13907,1.20229,1.10811,1.23454,1.29388,1.45126,1.21003,1.53253,1.88083,1.43965,1.98532,1.82665,1.85632,1.92598,1.2655,1.80859
H_002M-WING,hypoxia,M,1.919302623,0.6519619027,-0.2521475254,0.07117316253,-0.2456802929,0.02887560769,-0.264597949,-0.008452260658,-0.2047894301,-0.05990623024,-0.1934293126,-0.04172053442,-0.1601017115,0.03157202125,-0.1346725498,0.09615709401,-0.06399606619,0.02270147132,-0.06586636383,-0.005959835411,0.07658156948,-0.03102300492,0.06892025001,-0.09164094683,0.311859707,0.1665489373,0.4718901837,0.04846670713,0.4540533832,-0.04121883262,0.2019761079,-0.1855733562,0.774,1.67185,0.76239,1.59058,0.70692,1.53253,0.78819,1.40482,0.81915,1.43191,0.92106,1.54801,1.00362,1.6525,1.09263,1.47835,1.07328,1.42675,1.32097,1.30162,1.27324,1.19455,1.86277,1.53382,2.0911,1.22809,2.00854,1.07328,1.46545,0.94815
H_110M-WING,hypoxia,M,1.921212737,0.6529566206,-0.2479292825,0.07531689218,-0.2387367397,0.02356709614,-0.2612385782,-0.008435038266,-0.2046453948,-0.06049535768,-0.1931150054,-0.04331602269,-0.1594100424,0.02795731314,-0.1401615516,0.09958548486,-0.06611521907,0.02176908515,-0.06942427931,-0.005968346897,0.07144157118,-0.0303027572,0.06802418689,-0.09246994108,0.3103732946,0.1616181193,0.4838128847,0.04765065227,0.457068279,-0.03464530837,0.1900558767,-0.1818318708,0.93267,0.8901,1.032,0.87204,1.07457,0.81012,1.20616,0.8772,1.18294,0.90945,1.07715,1.01781,0.96105,1.10037,1.15069,1.18165,1.19842,1.15714,1.33645,1.3945,1.4461,1.34677,1.15069,1.95307,1.4719,2.18914,1.60219,2.08594,1.68862,1.50673
H_108M-WING,hypoxia,M,1.929224139,0.6571179218,-0.247203609,0.06841402253,-0.2429779095,0.02592584384,-0.2661342079,-0.00784421093,-0.2071455086,-0.05697945675,-0.1959386549,-0.03872518398,-0.1582586992,0.02450143622,-0.1261308818,0.09013962515,-0.06937386232,0.01685517605,-0.068798777,-0.005054394332,0.0710220821,-0.02872903868,0.06445616794,-0.08200709864,0.3048999431,0.1566133015,0.4896639345,0.04712795469,0.4644261256,-0.03476977253,0.1874938569,-0.1754682042,1.10166,0.84753,1.03458,0.89526,0.95589,0.88881,0.93009,1.03458,0.97137,1.03587,1.11327,1.03845,1.25389,1.02942,1.18552,1.19455,1.1494,1.21648,1.24357,1.47319,1.14811,1.51318,1.77763,1.68733,1.77118,2.10142,1.60993,2.13754,1.1094,1.80859
H_111F-WING,hypoxia,F,1.934978194,0.6600960573,-0.247678145,0.07480436415,-0.2417048295,0.02966148898,-0.2645048651,-0.008798253666,-0.2069890294,-0.06050128741,-0.1945610445,-0.04151110436,-0.1556485418,0.030891317,-0.1374747952,0.0988026802,-0.06016838261,0.02322222118,-0.05828843291,-0.006888399562,0.07591009122,-0.03438416463,0.06708974542,-0.0947210992,0.2891384323,0.1690668371,0.4866040359,0.04953514003,0.4613953432,-0.03752811889,0.186880418,-0.1916516209,1.90921,1.26937,1.85374,1.201,1.85245,1.11456,1.70539,1.08747,1.7041,1.13133,1.71313,1.29001,1.75183,1.4203,1.54801,1.37386,1.51447,1.32613,1.2655,1.41643,1.21906,1.30807,1.11972,1.96726,0.67338,1.96984,0.62694,1.80085,0.92364,1.26937
H_059M-WING,hypoxia,M,1.935238647,0.6602306507,-0.2503781499,0.06997357399,-0.2385226799,0.02479071724,-0.2586383831,-0.00723773254,-0.2043262846,-0.05884994916,-0.1944409671,-0.04114484399,-0.163334095,0.02986167405,-0.1319273046,0.09537988507,-0.06612192781,0.02010320784,-0.07193141762,-0.004019539935,0.07593088539,-0.03093529627,0.06927451686,-0.09299834439,0.3089734195,0.1680058227,0.4845176239,0.04916039703,0.4572998989,-0.03669977521,0.183624865,-0.1853897964,1.87696,1.70152,1.88083,1.61122,1.9363,1.56349,1.86535,1.43707,1.83697,1.46416,1.73893,1.57768,1.64347,1.68088,1.56478,1.50415,1.58929,1.46287,1.33129,1.32871,1.37902,1.21777,0.7869,1.56349,0.53019,1.24357,0.62952,1.10037,1.22035,0.98169
H_008M-WING,hypoxia,M,1.935987503,0.6606175339,-0.2541508922,0.07114703991,-0.24140063,0.02473061496,-0.2676031211,-0.009791889199,-0.205158656,-0.05872961151,-0.1917012716,-0.04047535418,-0.1720878169,0.02886182614,-0.1408635064,0.0924889784,-0.05667642165,0.024812584,-0.05854637841,-0.00675443196,0.07955171128,-0.02942074451,0.06659681901,-0.08703379736,0.3359167457,0.1669434215,0.4635558385,0.04660922663,0.4448984495,-0.03448703574,0.1976691303,-0.1889008271,1.6267,0.79722,1.68217,0.87204,1.76602,0.87333,1.76602,1.02684,1.72216,1.02555,1.59316,0.97266,1.459,0.94428,1.46158,1.15327,1.51189,1.1881,1.3816,1.42546,1.4848,1.47448,0.77658,1.58155,0.80754,1.91953,0.95331,1.9879,1.48351,1.79569
H_013M-WING,hypoxia,M,1.939260508,0.6623067192,-0.2526614119,0.07166877919,-0.2430575255,0.02335423284,-0.2584206429,-0.01177472492,-0.2059583785,-0.06012349006,-0.1953793409,-0.03877640769,-0.1586467415,0.02862641485,-0.1326329454,0.09640852849,-0.0653460698,0.02127764807,-0.06570522995,-0.005216014641,0.07620197895,-0.03211243103,0.06538271407,-0.08590029026,0.3117757976,0.166075861,0.4805711535,0.04508373684,0.4601290704,-0.03330018753,0.1837475718,-0.1852916551,0.81915,0.89913,0.79206,0.99072,0.73401,1.03716,0.78045,1.16746,0.81786,1.14036,0.9417,1.0578,1.04748,0.96492,1.09521,1.15456,1.0707,1.19971,1.29001,1.37386,1.22293,1.45642,1.87309,1.24615,2.05369,1.60606,1.94791,1.72216,1.33645,1.73377
H_112M-WING,hypoxia,M,1.944137558,0.6648184639,-0.2467204823,0.07058569863,-0.2434296068,0.02623493153,-0.2658644496,-0.0103302332,-0.2091405235,-0.05883161138,-0.1942988669,-0.04000186335,-0.161041219,0.02712267642,-0.1291075399,0.09416922532,-0.06302021021,0.02228719864,-0.06675163252,-0.004527933376,0.08042652671,-0.0310528869,0.06793856465,-0.08963594749,0.304610876,0.1690452637,0.4820976942,0.0459130464,0.4590957207,-0.03722565324,0.1852051485,-0.1837519117,0.72756,1.23712,0.72885,1.32355,0.68112,1.39192,0.78561,1.49254,0.81657,1.45771,0.88881,1.33129,0.95847,1.20487,1.07844,1.35193,1.06812,1.40353,1.35064,1.4719,1.31968,1.58413,1.80859,1.1094,2.13883,1.3687,2.08465,1.52737,1.5364,1.78021
H_044M-WING,hypoxia,M,1.949970752,0.6678143735,-0.2503181812,0.06656240774,-0.2419334488,0.02519344561,-0.2657593652,-0.006288556051,-0.2045849443,-0.05865344199,-0.1954839414,-0.03905904015,-0.1692669435,0.02961247961,-0.1335708765,0.09339611395,-0.06102937806,0.02296442152,-0.06521969799,-0.003044213339,0.07559824489,-0.02817418753,0.06953773228,-0.08804084532,0.3107407141,0.1580223842,0.4790158817,0.04795667216,0.4554314722,-0.03583587338,0.196842732,-0.184611767,1.84471,1.18294,1.83181,1.26421,1.88083,1.32355,1.76602,1.43062,1.74667,1.39321,1.68991,1.26163,1.61509,1.14036,1.47964,1.28356,1.48996,1.33387,1.21777,1.3945,1.23454,1.5106,0.74433,1.05135,0.4257,1.27969,0.47859,1.44094,0.99459,1.70926
H_078M-WING,hypoxia,M,1.953326354,0.6695337417,-0.2502654098,0.07633807816,-0.2430673494,0.03014805836,-0.2593221158,-0.006892806478,-0.2057152983,-0.0605565382,-0.1931470373,-0.0403018151,-0.1584901517,0.03225270239,-0.1322168455,0.09858749401,-0.07026720128,0.02455980067,-0.06859495302,-0.006464965386,0.08037196925,-0.03571600534,0.07662645841,-0.1032926637,0.291712571,0.1761989002,0.4777389284,0.04434604786,0.4591580017,-0.03866500446,0.1954784333,-0.190541283,0.66306,1.27066,0.72627,1.20487,0.74175,1.12746,0.88752,1.10166,0.88494,1.14811,0.85914,1.30291,0.82689,1.43836,1.00878,1.38934,1.04619,1.34161,1.3171,1.46158,1.38676,1.34935,1.41772,2.03692,1.86277,2.03434,1.92598,1.88083,1.67443,1.3429
H_085M-WING,hypoxia,M,1.954636789,0.6702043907,-0.2492651647,0.07357164053,-0.242140376,0.02627179477,-0.2599291339,-0.009233781335,-0.2050210095,-0.0587309368,-0.1929847392,-0.03847870701,-0.160847082,0.02674622275,-0.130669857,0.09373890521,-0.06842148116,0.01985286469,-0.0713843917,-0.004135683877,0.07469198586,-0.03628869702,0.06831688204,-0.09363610853,0.3153059464,0.1635868136,0.4799611888,0.0524795163,0.4601206447,-0.03360541521,0.1822665874,-0.1821384281,1.83181,1.74796,1.75957,1.8073,1.73893,1.88212,1.59445,1.88212,1.60348,1.83697,1.64218,1.70023,1.68604,1.56349,1.49899,1.58929,1.4719,1.62799,1.21777,1.48351,1.15198,1.5751,1.13004,0.87849,0.74562,0.82431,0.66177,0.97524,0.87075,1.55446
H_067M-WING,hypoxia,M,1.962477471,0.6742076907,-0.2507903236,0.07548484963,-0.2403275882,0.02886635766,-0.255398,-0.009008662125,-0.2086663642,-0.0587349344,-0.1949045755,-0.04015184246,-0.1628027234,0.02986392054,-0.1333732061,0.09316161254,-0.06450664881,0.02259835549,-0.06616260335,-0.006461495299,0.07466440245,-0.03489387838,0.07038651556,-0.09899865402,0.3087017889,0.1691807134,0.4808192814,0.05046244942,0.4564359178,-0.03394582389,0.1859241269,-0.1874229681,0.65403,1.44481,0.70692,1.36741,0.70692,1.28743,0.82818,1.23067,0.83979,1.27453,0.84753,1.42546,0.85527,1.5622,1.032,1.48351,1.05006,1.42933,1.32742,1.47964,1.36612,1.35967,1.60606,2.02144,2.00596,1.92985,2.02273,1.75828,1.64089,1.28227
H_029M-WING,hypoxia,M,1.965424148,0.6757080732,-0.251065023,0.07221540815,-0.243611088,0.02625030208,-0.2597659624,-0.009987379824,-0.2066459643,-0.0620277831,-0.1938422192,-0.04189569325,-0.1590336841,0.02845372554,-0.136752084,0.09825285869,-0.06467566651,0.02493062078,-0.07017615842,-0.004854185066,0.08430044237,-0.03190770233,0.06909829513,-0.09135392794,0.3147518115,0.16421987,0.4757131576,0.05153415306,0.455509431,-0.03812070489,0.1861947122,-0.1857095619,1.55317,1.88599,1.61251,1.81633,1.68733,1.7944,1.69765,1.64863,1.65121,1.65508,1.50157,1.69249,1.3687,1.74796,1.38676,1.54672,1.43836,1.51705,1.28227,1.25131,1.39063,1.19842,0.69531,1.15585,0.65919,0.77142,0.81915,0.68757,1.38289,0.903
H_058M-WING,hypoxia,M,1.9657297,0.6758635248,-0.2489995343,0.07360340501,-0.2417681371,0.02573759326,-0.2610425145,-0.00633408722,-0.208380242,-0.05705642144,-0.1957860616,-0.03938592069,-0.1644731814,0.02927891872,-0.1274537397,0.08973956545,-0.06477402559,0.02037035307,-0.06728359986,-0.005932100426,0.07847033974,-0.03279446624,0.07060080853,-0.09367421505,0.3098902858,0.1677590758,0.4781043172,0.05176887607,0.458964652,-0.0345679566,0.1839306328,-0.1885126197,1.06425,1.88083,0.99201,1.81891,0.91848,1.81762,0.88881,1.67701,0.93138,1.67443,1.07844,1.69378,1.21777,1.69507,1.16746,1.51834,1.12101,1.49512,1.22809,1.22422,1.11843,1.17391,1.80343,1.04748,1.78537,0.64629,1.62154,0.58824,1.07844,0.88623
H_123M-WING,hypoxia,M,1.967022562,0.6765210096,-0.2496831498,0.07394434413,-0.242756924,0.02527181498,-0.2621742449,-0.009937339454,-0.2077001344,-0.05762715226,-0.1939870732,-0.04067222104,-0.1565350362,0.02819637202,-0.1301916579,0.09612972159,-0.07013810746,0.02319501931,-0.06758561085,-0.005748446987,0.0808824489,-0.03243183141,0.07117242416,-0.09323390238,0.3049633564,0.1682912242,0.4802904136,0.04795280605,0.4589292255,-0.03497285295,0.1845140702,-0.1883575558,1.38031,0.8514,1.46287,0.90171,1.54156,0.89397,1.58542,1.02942,1.54414,1.04103,1.39063,1.05522,1.24744,1.05006,1.33258,1.21519,1.38289,1.24228,1.31581,1.53124,1.4332,1.56091,0.77916,1.78021,0.86043,2.19043,1.02684,2.21623,1.51705,1.83955
H_065M-WING,hypoxia,M,1.971145887,0.6786150419,-0.2535549241,0.07607564148,-0.2457925046,0.02927806473,-0.2667621529,-0.007390357496,-0.2046358404,-0.05919963206,-0.1926339028,-0.03815000496,-0.1638626843,0.02902742064,-0.1324549496,0.08904295847,-0.06220302604,0.02036135635,-0.06532016396,-0.003041687167,0.08093946024,-0.0295216198,0.07354460259,-0.08943579903,0.2997738308,0.1608107784,0.4768613631,0.0511502046,0.4580821049,-0.0405839239,0.1980187871,-0.1884234002,1.37773,1.99435,1.29001,1.9621,1.21132,1.98919,1.13391,1.84987,1.17907,1.83439,1.31968,1.80343,1.44739,1.76473,1.34032,1.60348,1.29388,1.6009,1.29646,1.30807,1.17778,1.30033,1.74538,0.9546,1.59832,0.57147,1.41385,0.57405,1.032,1.02297
H_063M-WING,hypoxia,M,1.972690546,0.6793983703,-0.25084938,0.0719907859,-0.2450524965,0.0257390852,-0.2615784244,-0.009865567827,-0.2039263528,-0.05782718256,-0.1947896358,-0.03783384203,-0.1685083072,0.03060190269,-0.1406362521,0.09469614506,-0.06822737004,0.02445105959,-0.06943168699,-0.004559704951,0.08664123872,-0.03097728515,0.08312649599,-0.09324837151,0.3102575492,0.1602286231,0.4749143739,0.04601830915,0.4526693574,-0.03828571499,0.1953908906,-0.1811282417,0.72885,1.64089,0.72111,1.5493,0.67467,1.48738,0.76626,1.37128,0.79206,1.40611,0.87075,1.52737,0.95073,1.6396,1.06167,1.47448,1.04748,1.41901,1.33774,1.3042,1.30549,1.18552,1.84729,1.58155,2.11819,1.29388,2.04079,1.14036,1.48609,0.97008
H_015M-WING,hypoxia,M,1.975777873,0.6809621805,-0.2524925724,0.07356653309,-0.2418978941,0.02534217849,-0.2644222541,-0.009482648715,-0.205846089,-0.06057307447,-0.1933742711,-0.04375237199,-0.1655450226,0.02674661033,-0.1369483637,0.09916831852,-0.05701083468,0.0257967152,-0.06178932961,-0.005201688151,0.07946741428,-0.03117177478,0.06642199914,-0.09021773195,0.3105533956,0.1669430465,0.4731072227,0.04869708162,0.4576236252,-0.04160527893,0.1921529744,-0.1842559148,1.00491,1.88212,0.94557,1.80472,0.8643,1.7944,0.86172,1.64089,0.903,1.64347,1.0449,1.6912,1.19068,1.74022,1.18165,1.52608,1.12875,1.49383,1.26937,1.24744,1.16359,1.19197,1.86277,1.15069,1.89115,0.75465,1.73506,0.66306,1.18165,0.88236
H_121M-WING,hypoxia,M,1.977907822,0.6820396307,-0.2500492547,0.07122455688,-0.2407732719,0.02636724556,-0.258560534,-0.00741698833,-0.2104351155,-0.05903177784,-0.1968847387,-0.04178822608,-0.1579580775,0.02913838863,-0.1285265363,0.0970218578,-0.06467247874,0.01981706864,-0.06319867652,-0.006989982586,0.07077228809,-0.03175312043,0.06681456178,-0.09442388024,0.3055566123,0.167535369,0.4847499424,0.0507296306,0.4596443869,-0.03565021024,0.1835208925,-0.1847799313,0.86301,0.93654,0.94944,0.90945,0.99072,0.84624,1.12617,0.87978,1.1094,0.91977,1.02426,1.05522,0.93525,1.17133,1.13004,1.20745,1.17778,1.18423,1.34935,1.39192,1.45384,1.32484,1.23067,1.98919,1.60477,2.18656,1.7299,2.06014,1.72216,1.43965
H_071M-WING,hypoxia,M,1.982560009,0.6843889435,-0.2474699996,0.07237788917,-0.242324032,0.02726287493,-0.2641757093,-0.008292997301,-0.2077104085,-0.05757309586,-0.1948438244,-0.04018370392,-0.162806843,0.02770040876,-0.1314605726,0.09376449908,-0.06343729338,0.01991070159,-0.06491396502,-0.00597927628,0.07116046311,-0.03258199835,0.06688125721,-0.09152106862,0.312939785,0.1624033206,0.4782124997,0.04953951654,0.4587639645,-0.03286900856,0.1911846783,-0.1839580617,1.16746,0.92364,1.08747,0.96492,1.0062,0.94944,0.9546,1.08876,0.99588,1.10037,1.14423,1.11198,1.28872,1.12359,1.19971,1.30162,1.15069,1.3171,1.19713,1.588,1.08489,1.62154,1.72861,1.89889,1.63573,2.2846,1.46932,2.30654,1.00104,1.91695
H_101M-WING,hypoxia,M,1.984467004,0.6853503664,-0.2466726006,0.07412814616,-0.2460714627,0.02844842816,-0.2673659807,-0.008829037337,-0.2060377513,-0.0569042099,-0.194837766,-0.03944225843,-0.1643705029,0.02727319433,-0.1368452336,0.09260874713,-0.05720684319,0.02080590866,-0.05845167364,-0.005631104598,0.07903784965,-0.0323461199,0.06847515012,-0.09403465601,0.3103209571,0.1666216602,0.4752068438,0.04934057521,0.4568300167,-0.03396582811,0.1879889974,-0.1880734455,1.71958,1.97371,1.63702,2.01112,1.588,2.08078,1.44997,2.01112,1.4719,1.97629,1.56607,1.86535,1.66024,1.76086,1.46416,1.6783,1.41772,1.70281,1.25389,1.47835,1.15198,1.5493,1.41643,0.89526,1.06683,0.69789,0.93267,0.80109,0.88236,1.41385
H_021M-WING,hypoxia,M,1.988751467,0.6875070382,-0.2458694577,0.07178312347,-0.2418971405,0.02677999867,-0.2616257284,-0.007578668834,-0.2066268691,-0.05678418623,-0.1943100581,-0.04122091963,-0.1667399147,0.02846654431,-0.1276031855,0.09370516046,-0.06931572998,0.02096941472,-0.069831395,-0.005717882228,0.07849177699,-0.03192052364,0.07040537257,-0.09626030384,0.3151946637,0.1691738229,0.4760717056,0.04915508922,0.4562219444,-0.03394356703,0.1874340156,-0.1866071023,1.48738,0.78948,1.56349,0.83721,1.64218,0.83334,1.67959,0.97524,1.64089,0.98298,1.49254,0.96879,1.34161,0.97911,1.41772,1.14811,1.46545,1.17133,1.37773,1.45771,1.49899,1.50157,0.80754,1.69507,0.87462,2.08852,1.03974,2.12851,1.55317,1.79053
H_023M-WING,hypoxia,M,1.989192619,0.6877288372,-0.2480906215,0.07271264447,-0.2421146096,0.02573830525,-0.2614356419,-0.009086341863,-0.205651785,-0.05623600422,-0.1929651343,-0.03937875421,-0.1585481752,0.02770888261,-0.1330223387,0.09747126008,-0.06848082488,0.02077165631,-0.07072545169,-0.005092069601,0.07800989487,-0.03322414301,0.06938092551,-0.09274700127,0.3112380004,0.1614940733,0.4763447535,0.04986164658,0.4623642507,-0.0274426483,0.1836967578,-0.1925515061,1.55446,1.88083,1.46029,1.88212,1.39708,1.92985,1.28872,1.8331,1.31839,1.80343,1.44094,1.717,1.57123,1.64734,1.40224,1.54156,1.35193,1.55317,1.25518,1.26808,1.14036,1.30162,1.57381,0.75465,1.30807,0.46053,1.15972,0.50955,0.91203,1.10424
